respondent_id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,data_source_note,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
101419,-114.96,32.64,51,7196,2456.1881174657774,2133,1137,1.8834,NEAR OCEAN,survey_2023,133359.0,6.328935795954266,0.3413268645727873,1.8759894459102902
101961,-120.2,36.23,3,811,160.3930724765091,602,177,2.8162,INLAND,survey_2023,117285.0,4.581920903954802,0.197771975926645,3.401129943502825
101212,-122.66,34.2,16,7182,2153.6450522566406,2489,945,4.6678,INLAND,survey_2023,222285.0,7.6,0.29986703595887504,2.6338624338624337
101624,-122.55,34.87,30,6382,1931.431169415727,4990,1361,5.3667,NEAR BAY,survey_2023,248084.0,4.689199118295371,0.3026372875925614,3.6664217487141806
100251,-120.45,41.14,52,4395,1350.840256658272,2461,893,8.7066,<1H OCEAN,survey_2023,388342.0,4.921612541993281,0.3073584201725306,2.755879059350504
101833,-116.82,36.15,40,6211,2119.3990125260098,2550,1196,3.3295,<1H OCEAN,survey_2023,124538.0,5.19314381270903,0.3412331367776541,2.132107023411371
101625,-117.4,35.0,51,1686,446.3750098413614,1708,490,1.1149,<1H OCEAN,survey_2023,112089.0,3.440816326530612,0.26475386111587274,3.4857142857142858
101917,-118.37,35.79,35,2447,692.8790228671502,635,286,1.3087,INLAND,survey_2023,72629.0,8.555944055944057,0.28315448421215783,2.2202797202797204
100982,-123.23,39.2,22,5315,1819.776017558462,1465,917,4.5137,ISLAND,legacy_import,272232.0,5.796074154852781,0.34238495156321014,1.5976008724100328
101903,-123.95,34.89,42,6891,1622.0786167832446,3167,1409,15.0,<1H OCEAN,survey_2023,500001.0,4.8907026259758695,0.2353908890992954,2.247693399574166
100706,-121.08,33.64,45,9324,1811.6340392175612,5367,1433,0.8467,INLAND,survey_2023,40890.0,6.506629448709002,0.19429794500402844,3.7452896022330773
100487,-121.49,40.7,43,8626,2349.9114431044804,2015,1263,6.1352,NEAR BAY,legacy_import,291050.0,6.829770387965162,0.27242191550017164,1.5954077593032463
100273,-115.17,38.7,6,6878,2311.317926387383,2160,1243,3.1422,INLAND,survey_2023,107194.0,5.533386967015286,0.3360450605390205,1.7377312952534192
101517,-115.32,36.16,32,860,297.34464131386386,192,97,5.1467,<1H OCEAN,survey_2023,268828.0,8.8659793814433,0.3457495829230975,1.9793814432989691
101682,-117.89,39.84,34,5393,959.0424045113562,4553,1213,1.868,NEAR BAY,survey_2023,131007.0,4.446001648804617,0.17783096690364475,3.7535037098103876
100963,-120.41,41.8,50,4355,1191.0546815264493,1532,797,1.2456,INLAND,survey_2023,85706.0,5.4642409033877035,0.27349131607955207,1.9222082810539523
100877,-117.71,34.44,44,1891,325.85599296663423,1830,510,2.1435,<1H OCEAN,survey_2023,112088.0,3.707843137254902,0.17231940400139303,3.588235294117647
101413,-123.73,35.92,30,12240,3357.259118860547,4459,1483,2.9282,NEAR OCEAN,legacy_import,181813.0,8.25354012137559,0.2742858757239009,3.0067430883344572
101826,-123.88,36.93,26,1096,1015.5418559096522,287,128,1.9552,<1H OCEAN,survey_2023,143696.0,8.5625,0.9265892845890987,2.2421875
100411,-114.8,33.84,28,395,95.7662463067164,89,53,2.93,NEAR OCEAN,survey_2023,194234.0,7.452830188679245,0.2424461931815605,1.679245283018868
100667,-122.69,38.69,41,4890,1023.0500342546148,2975,890,3.4739,<1H OCEAN,survey_2023,195398.0,5.49438202247191,0.20921268594163903,3.342696629213483
101262,-121.2,36.48,24,922,160.9269309577994,1117,300,8.6911,INLAND,survey_2023,346880.0,3.0733333333333333,0.1745411398674614,3.723333333333333
100149,-121.51,40.37,20,266,85.39825532990446,95,35,3.8704,<1H OCEAN,survey_2023,178651.0,7.6,0.32104607266881374,2.7142857142857144
100644,-123.1,32.96,34,7773,1740.7717281748469,3574,1269,2.6098,INLAND,survey_2023,91522.0,6.125295508274232,0.22395107785602045,2.8163908589440503
101617,-117.68,40.53,6,3251,1096.3617400331095,2183,775,4.3455,<1H OCEAN,survey_2023,201843.0,4.19483870967742,0.337238308223042,2.816774193548387
100218,-117.8,40.79,23,4087,1334.2037030202391,2485,987,1.1445,<1H OCEAN,survey_2023,117210.0,4.1408308004052685,0.3264506246685195,2.517730496453901
100239,-122.53,34.78,46,61,12.853199077567046,21,8,2.6005,INLAND,survey_2023,72499.0,7.625,0.21070818159945978,2.625
101131,-119.34,40.32,14,8829,2451.9417402406057,3816,1191,6.8967,INLAND,survey_2023,316669.0,7.413098236775818,0.27771454754112646,3.204030226700252
101216,-123.48,34.07,42,1400,257.23628810326824,734,230,1.6014,NEAR OCEAN,survey_2023,103303.0,6.086956521739131,0.18374020578804873,3.1913043478260867
100792,-119.24,37.91,21,1982,692.0604402207302,495,280,6.0637,NEAR BAY,survey_2023,315460.0,7.078571428571428,0.34917277508614036,1.7678571428571428
100191,-115.33,41.12,10,7860,1196.639239044571,2502,1008,4.9069,<1H OCEAN,survey_2023,274330.0,7.7976190476190474,0.1522441779954925,2.482142857142857
100333,-123.14,39.02,22,919,149.88234792473733,452,116,3.1494,<1H OCEAN,survey_2023,153292.0,7.922413793103448,0.1630928704295292,3.896551724137931
101332,-122.02,34.11,34,1641,456.1002168006176,423,203,2.5637,INLAND,survey_2023,127514.0,8.083743842364532,0.2779404124318206,2.083743842364532
101353,-117.05,37.32,1,940,229.04143162718324,596,308,1.1782,INLAND,survey_2023,102038.0,3.051948051948052,0.24366109747572687,1.9350649350649352
100962,-121.85,35.69,31,1134,328.5380055654928,418,180,3.2445,<1H OCEAN,survey_2023,163572.0,6.3,0.289716054290558,2.3222222222222224
101331,-117.11,39.55,15,2589,712.1806666217759,2153,680,1.6461,<1H OCEAN,survey_2023,98409.0,3.8073529411764704,0.27507943863336265,3.166176470588235
101965,-118.42,39.98,35,6242,1986.486818758552,2599,707,3.2095,NEAR OCEAN,legacy_import,188906.0,8.828854314002829,0.31824524491485934,3.676096181046676
101766,-116.93,38.16,26,1749,378.6921103217094,1486,483,0.6805,<1H OCEAN,legacy_import,92410.0,3.62111801242236,0.21651921687919348,3.0766045548654244
101744,-120.14,32.57,10,3869,1037.68436206554,3210,924,3.2919,NEAR OCEAN,survey_2023,226987.0,4.187229437229437,0.26820479763906435,3.4740259740259742
100582,-119.37,37.28,21,1400,228.9003440842685,770,442,1.4402,INLAND,legacy_import,91116.0,3.167420814479638,0.1635002457744775,1.742081447963801
101923,-120.75,35.03,39,1758,332.9775364021359,1046,440,4.7736,NEAR BAY,survey_2023,237325.0,3.9954545454545456,0.18940701729359266,2.3772727272727274
101445,-122.53,38.67,10,4690,1185.8589659111854,1451,899,0.9401,NEAR OCEAN,survey_2023,104057.0,5.216907675194661,0.2528483935844745,1.614015572858732
100839,-117.98,36.03,14,7031,1459.290013078741,2290,975,2.1555,INLAND,survey_2023,114485.0,7.211282051282051,0.20755084811246494,2.348717948717949
100627,-116.83,39.03,51,9522,2092.1569867771645,4747,1310,1.3959,<1H OCEAN,survey_2023,92325.0,7.268702290076336,0.2197182300753166,3.6236641221374044
100323,-121.5,35.44,39,1496,496.990806358742,495,180,3.8569,<1H OCEAN,survey_2023,228123.0,8.311111111111112,0.3322131058547741,2.75
101927,-119.49,38.77,14,2250,757.692953913038,1235,528,3.1813,INLAND,legacy_import,145472.0,4.261363636363637,0.3367524239613502,2.3390151515151514
101160,-116.04,36.72,16,1911,578.9708531726719,789,240,0.5,<1H OCEAN,survey_2023,112999.0,7.9625,0.30296747942055047,3.2875
100778,-117.1,36.73,23,2303,724.2668426132957,783,351,2.5589,INLAND,survey_2023,74385.0,6.561253561253562,0.31448842492978535,2.230769230769231
101076,-120.46,41.49,42,8688,1480.4871449290536,2029,1043,2.7182,<1H OCEAN,survey_2023,119735.0,8.329817833173538,0.17040597892829806,1.9453499520613615
100939,-118.53,32.9,13,4755,1226.509945075626,2568,710,2.1347,<1H OCEAN,survey_2023,126527.0,6.697183098591549,0.2579411030653262,3.6169014084507043
100437,-116.08,35.73,29,2626,702.0624758906623,725,450,5.6683,INLAND,survey_2023,268514.0,5.835555555555556,0.26735052394922404,1.6111111111111112
100119,-118.91,40.88,11,5844,1371.4894498371702,5316,1434,2.3558,<1H OCEAN,survey_2023,113836.0,4.075313807531381,0.2346833418612543,3.707112970711297
101470,-118.63,32.68,40,3443,1015.5418559096522,1938,944,2.9987,INLAND,survey_2023,125341.0,3.6472457627118646,0.2949584246034424,2.0529661016949152
101575,-123.34,36.03,44,2205,671.8665203212173,1464,478,2.363,INLAND,survey_2023,128959.0,4.612970711297071,0.30470136976018924,3.062761506276151
101026,-115.68,41.47,23,8579,2292.967705106995,5296,1336,0.6211,<1H OCEAN,survey_2023,70967.0,6.421407185628743,0.26727680441857965,3.964071856287425
101253,-123.05,33.61,14,104,27.57536979584776,31,13,3.8783,INLAND,survey_2023,178788.0,8.0,0.26514778649853615,2.3846153846153846
101389,-119.76,38.84,29,3144,607.2267321813505,904,528,4.0853,<1H OCEAN,legacy_import,214472.0,5.954545454545454,0.19313827359457714,1.7121212121212122
100076,-116.59,34.77,2,4662,1133.9051830535673,2671,1137,4.0647,<1H OCEAN,legacy_import,204539.0,4.100263852242744,0.24322290498789517,2.3491644678979773
101053,-116.31,35.23,22,2824,910.144099042757,1267,357,6.6427,INLAND,survey_2023,280428.0,7.910364145658264,0.3222889869131576,3.549019607843137
100900,-122.22,33.71,31,9094,2151.042985889502,4486,1298,1.9191,NEAR OCEAN,survey_2023,119213.0,7.006163328197227,0.2365343067835388,3.4560862865947612
100371,-124.12,40.53,19,4322,1079.092277447775,1378,525,12.6194,INLAND,survey_2023,500001.0,8.232380952380952,0.2496742890901839,2.624761904761905
101877,-119.22,40.85,21,9496,3208.1419668098806,4504,1375,1.0551,INLAND,survey_2023,82823.0,6.906181818181818,0.33784140341300345,3.2756363636363637
101830,-114.5,36.12,29,1733,442.0436855734278,1035,305,1.6795,NEAR OCEAN,survey_2023,151376.0,5.6819672131147545,0.2550742559569693,3.3934426229508197
101992,-118.2,39.65,46,5159,1014.1712439253046,3652,1319,3.4898,INLAND,legacy_import,184793.0,3.9112964366944656,0.19658291217780666,2.7687642153146323
100941,-118.76,38.21,13,4284,1015.5418559096522,2609,685,1.2092,NEAR BAY,survey_2023,97720.0,6.254014598540146,0.23705458821420453,3.808759124087591
100577,-115.03,38.23,2,2213,726.6939488850861,1326,396,4.8315,<1H OCEAN,survey_2023,271691.0,5.588383838383838,0.32837503338684415,3.3484848484848486
100819,-120.95,35.89,45,3833,1067.2097674724691,2457,779,4.8463,NEAR BAY,survey_2023,272523.0,4.920410783055199,0.27842675905882314,3.154043645699615
101479,-119.94,36.32,17,485,148.20534381204098,263,79,5.2776,<1H OCEAN,survey_2023,265326.0,6.139240506329114,0.305578028478435,3.329113924050633
101532,-117.14,35.6,35,6222,1573.1338283229395,3593,1282,3.0007,<1H OCEAN,survey_2023,154552.0,4.853354134165366,0.25283410934152034,2.8026521060842433
101746,-124.11,38.8,21,587,88.74230076031876,206,104,5.8959,NEAR OCEAN,survey_2023,318825.0,5.644230769230769,0.15117938800735733,1.9807692307692308
101390,-121.94,35.57,34,2723,504.1056312006666,840,398,3.2403,<1H OCEAN,survey_2023,185492.0,6.841708542713568,0.18512876650777327,2.1105527638190953
100886,-117.77,37.32,32,2618,399.0437834519759,873,432,5.1192,INLAND,legacy_import,202216.0,6.060185185185185,0.1524231411199297,2.0208333333333335
100968,-118.64,41.5,2,7713,2627.1624494597536,3116,1170,3.046,INLAND,legacy_import,131327.0,6.592307692307692,0.3406148644444125,2.663247863247863
101609,-118.9,41.71,2,10670,3130.61009037485,4764,1433,4.4163,INLAND,survey_2023,252576.0,7.4459176552686674,0.2934030075327882,3.324494068387997
100785,-115.22,34.8,30,1399,253.96343449592456,609,175,1.1058,NEAR BAY,survey_2023,125400.0,7.994285714285715,0.181532119010668,3.48
101553,-115.46,37.3,16,1248,316.46025694761033,1053,348,3.0551,INLAND,survey_2023,134111.0,3.586206896551724,0.25357392383622623,3.0258620689655173
101834,-116.18,36.86,12,76,17.847227181691036,86,22,0.5,NEAR BAY,survey_2023,123858.0,3.4545454545454546,0.23483193660119783,3.909090909090909
101621,-123.7,34.59,18,8186,2322.344341586658,2498,1107,3.6012,INLAND,survey_2023,180174.0,7.394760614272809,0.28369708546135575,2.256549232158988
100301,-118.99,37.93,47,4027,1246.921998708561,2883,1258,4.769,INLAND,survey_2023,154462.0,3.2011128775834656,0.30964042679626547,2.2917329093799683
100689,-122.43,36.34,32,5339,827.0076101643784,1065,610,5.9096,NEAR OCEAN,survey_2023,265976.0,8.752459016393443,0.15489934635032374,1.7459016393442623
100812,-123.05,38.83,9,5371,1154.4644691572996,3424,871,2.1956,NEAR BAY,survey_2023,181806.0,6.1664753157290475,0.2149440456446285,3.931113662456946
101061,-114.46,33.37,35,4129,629.9353797758873,4829,1282,1.9265,<1H OCEAN,survey_2023,143141.0,3.220748829953198,0.15256366669311874,3.766770670826833
100236,-121.49,40.98,23,4781,1310.4422149744223,1069,581,3.233,<1H OCEAN,survey_2023,164401.0,8.228915662650602,0.2740937492102954,1.8399311531841653
101115,-118.5,40.84,47,5825,1974.8119211537464,4216,1444,1.9246,<1H OCEAN,survey_2023,120211.0,4.03393351800554,0.3390235057774672,2.919667590027701
101405,-119.55,40.16,52,625,171.1776942418183,349,135,3.7269,<1H OCEAN,survey_2023,217517.0,4.62962962962963,0.2738843107869093,2.585185185185185
100499,-114.44,36.37,37,5170,1452.4348605116836,3485,1495,2.1002,<1H OCEAN,survey_2023,133067.0,3.4581939799331103,0.2809351761144456,2.331103678929766
101681,-114.54,33.69,13,2629,722.783376758243,1446,512,0.6767,NEAR BAY,survey_2023,73575.0,5.134765625,0.27492711173763523,2.82421875
101079,-114.8,41.47,36,528,173.11301378125287,232,92,3.2796,NEAR BAY,survey_2023,190317.0,5.739130434782608,0.32786555640388804,2.5217391304347827
101326,-122.48,40.13,23,8209,2225.0342757820085,3458,918,3.2023,<1H OCEAN,survey_2023,186733.0,8.942265795206971,0.2710481515144364,3.766884531590414
100794,-124.12,36.65,23,2775,605.9686796123564,1564,557,0.5,INLAND,survey_2023,45681.0,4.982046678635547,0.21836709175220048,2.807899461400359
101938,-119.32,34.12,10,943,217.79369468885275,258,113,0.525,<1H OCEAN,survey_2023,40209.0,8.345132743362832,0.23095831886410684,2.2831858407079646
101542,-118.63,33.9,1,2607,655.2314801436405,1264,599,2.1309,<1H OCEAN,legacy_import,90813.0,4.352253756260434,0.25133543542141945,2.1101836393989983
101946,-119.9,38.79,51,5298,1463.046411759124,3338,1213,1.0123,NEAR OCEAN,survey_2023,93339.0,4.367683429513603,0.27615070059628616,2.7518549051937344
100990,-116.31,34.2,25,1924,616.8086421795706,1444,475,1.5837,<1H OCEAN,survey_2023,120297.0,4.050526315789473,0.3205866123594442,3.04
101382,-114.61,32.8,14,8645,2533.809955500997,3360,1151,5.2807,INLAND,survey_2023,212128.0,7.510860121633362,0.29309542573753583,2.9192006950477847
100934,-122.58,39.24,30,5062,1015.5418559096522,1813,847,3.3327,<1H OCEAN,survey_2023,146315.0,5.976387249114522,0.20062067481423393,2.1404958677685952
100387,-122.53,38.21,39,1813,467.9776822742296,688,441,3.6176,<1H OCEAN,survey_2023,176935.0,4.111111111111111,0.2581233768749198,1.560090702947846
101480,-116.12,33.96,18,697,132.52257786636886,655,169,13.9152,INLAND,survey_2023,500001.0,4.124260355029586,0.19013282333768847,3.8757396449704142
100390,-114.39,36.06,12,503,139.84722038832678,268,84,12.4631,<1H OCEAN,survey_2023,500001.0,5.988095238095238,0.27802628307818444,3.1904761904761907
100743,-119.27,33.84,28,4633,1584.5161493234775,2872,770,6.09,INLAND,legacy_import,262371.0,6.0168831168831165,0.3420065075163992,3.72987012987013
100352,-117.71,38.32,28,648,225.1598472195845,280,78,3.9722,INLAND,survey_2023,196658.0,8.307692307692308,0.34746890003022296,3.58974358974359
101217,-117.5,32.52,24,2645,405.413383527115,1060,370,5.5368,<1H OCEAN,survey_2023,268364.0,7.148648648648648,0.15327538129569565,2.864864864864865
100235,-117.08,38.14,45,763,229.148859098365,374,107,1.5732,<1H OCEAN,survey_2023,158027.0,7.130841121495327,0.3003261587134535,3.4953271028037385
101720,-122.88,35.76,44,6720,1473.8891954848707,2122,1301,3.6116,INLAND,survey_2023,181638.0,5.165257494235203,0.21932874932810575,1.631053036126057
100480,-118.01,35.12,35,615,184.5847738741128,401,112,5.6023,INLAND,survey_2023,282045.0,5.491071428571429,0.30013784369774443,3.580357142857143
100567,-119.93,35.17,31,4511,1410.862324324119,4727,1345,4.1425,NEAR OCEAN,survey_2023,233983.0,3.3539033457249072,0.3127604354520326,3.5144981412639407
101140,-116.05,36.03,14,6399,2122.6680738153777,1085,719,5.2597,INLAND,survey_2023,238211.0,8.899860917941586,0.33171871758327515,1.5090403337969402
101695,-123.62,32.79,6,6090,1783.8626679343402,1971,865,3.6877,INLAND,survey_2023,211692.0,7.040462427745664,0.292916694242092,2.2786127167630057
101878,-121.32,37.79,6,1861,538.6755117211276,853,267,8.2076,INLAND,survey_2023,344329.0,6.9700374531835205,0.28945486927518943,3.194756554307116
101578,-118.23,39.55,12,4241,1015.5418559096522,1419,698,1.3371,<1H OCEAN,survey_2023,126945.0,6.0759312320916905,0.23945811268796327,2.0329512893982806
100120,-116.23,40.13,45,9478,3177.009551698477,3933,1203,2.9987,<1H OCEAN,survey_2023,98136.0,7.878636741479634,0.335198306783971,3.2693266832917707
101741,-116.96,40.27,38,6901,1328.6883522789872,3471,1283,1.5383,NEAR OCEAN,survey_2023,142314.0,5.37879968823071,0.19253562560193987,2.705378020265004
101024,-114.86,33.04,24,430,126.02101504428302,451,136,4.1307,INLAND,legacy_import,155623.0,3.161764705882353,0.2930721280099605,3.3161764705882355
101086,-118.17,36.38,48,10474,2230.451901244739,5283,1443,4.2624,NEAR BAY,survey_2023,157158.0,7.258489258489258,0.2129512985721538,3.6611226611226613
101272,-116.5,39.37,19,1476,482.3898487914033,470,202,1.521,<1H OCEAN,survey_2023,132527.0,7.306930693069307,0.32682239078008357,2.3267326732673266
100926,-121.61,40.16,10,4138,1352.0997750353347,1867,720,2.8373,NEAR BAY,legacy_import,214612.0,5.747222222222222,0.3267519997668764,2.5930555555555554
100515,-124.04,41.3,12,4295,1260.938471079832,1776,946,6.0887,INLAND,survey_2023,275945.0,4.540169133192389,0.2935828803445476,1.8773784355179703
100223,-120.62,34.8,4,1638,274.9484805890493,1300,511,0.5,INLAND,survey_2023,40463.0,3.2054794520547945,0.16785621525582986,2.544031311154599
101488,-120.41,32.8,9,7286,1730.827640474218,2386,855,0.5,NEAR BAY,legacy_import,88766.0,8.521637426900584,0.23755526221166867,2.7906432748538013
100613,-123.48,39.54,35,8281,2688.6172613271483,3403,1291,2.0837,<1H OCEAN,legacy_import,147437.0,6.41440743609605,0.3246730179117435,2.635941130906274
100843,-114.69,41.53,35,568,149.81405354951428,195,109,5.2577,<1H OCEAN,survey_2023,227159.0,5.2110091743119265,0.263757136530835,1.7889908256880733
101245,-118.04,34.13,46,4765,1153.7961353220317,4534,1431,5.0669,INLAND,survey_2023,185675.0,3.3298392732354998,0.24213979754921966,3.1684136967155836
100052,-114.91,34.07,4,1192,258.8926847698104,1086,310,1.9508,<1H OCEAN,legacy_import,112799.0,3.8451612903225807,0.21719184963910268,3.503225806451613
101857,-119.69,37.73,37,5834,1716.1588761270118,2272,684,5.9645,<1H OCEAN,survey_2023,296749.0,8.529239766081872,0.29416504561656015,3.3216374269005846
100485,-115.29,41.82,50,984,286.3268642784476,316,139,3.7284,<1H OCEAN,legacy_import,197691.0,7.079136690647482,0.29098258564882884,2.273381294964029
101929,-123.65,33.64,42,3733,706.7554829051173,2423,949,6.4343,<1H OCEAN,survey_2023,310912.0,3.933614330874605,0.18932640849320045,2.553213909378293
100818,-123.75,32.59,48,4851,1263.8490138144264,3223,974,13.9894,<1H OCEAN,legacy_import,500001.0,4.980492813141684,0.2605337072385954,3.309034907597536
100155,-121.88,34.78,34,3822,998.2080864232456,1888,531,2.6692,<1H OCEAN,legacy_import,184790.0,7.19774011299435,0.26117427692915895,3.5555555555555554
101366,-117.14,35.58,15,4462,981.4693273284522,2008,788,2.0704,INLAND,legacy_import,110237.0,5.66243654822335,0.21996174973743887,2.548223350253807
